 -0.193900E+07   65.0000       471.605      0.245050E-01  0.241179E-01   79.8033       23.4029    
 -0.193800E+07   65.0000       472.545      0.245805E-01  0.244936E-01   94.8189       23.4579    
 -0.193700E+07   65.0000       474.854      0.246723E-01  0.232132E-01   109.803       23.5106    
 -0.193600E+07   65.0000       478.367      0.247809E-01  0.203581E-01   124.762       23.5602    
 -0.193500E+07   65.0000       482.893      0.249063E-01  0.161087E-01   139.701       23.6059    
 -0.193400E+07   65.0000       488.224      0.250485E-01  0.107337E-01   154.627       23.6467    
 -0.193300E+07   65.0000       494.139      0.252073E-01  0.457438E-02   169.545       23.6819    
 -0.193200E+07   65.0000       500.404      0.253824E-01 -0.197449E-02   184.462       23.7105    
 -0.193100E+07   65.0000       506.755      0.255731E-01 -0.848759E-02   199.384       23.7319    
 -0.193000E+07   65.0000       512.889      0.257787E-01 -0.145336E-01   214.318       23.7455    
 -0.192900E+07   65.0000       518.447      0.259984E-01 -0.197013E-01   229.270       23.7506    
 -0.192800E+07   65.0000       523.013      0.262311E-01 -0.236254E-01   244.245       23.7470    
 -0.192700E+07   65.0000       526.136      0.264757E-01 -0.260111E-01   259.251       23.7344    
 -0.192600E+07   65.0000       527.375      0.267310E-01 -0.266561E-01   274.291       23.7128    
 -0.192500E+07   65.0000       526.384      0.269957E-01 -0.254675E-01   289.371       23.6824    
 -0.192400E+07   65.0000       523.001      0.272684E-01 -0.224738E-01   304.495       23.6436    
 -0.192300E+07   65.0000       517.331      0.275477E-01 -0.178290E-01   319.669       23.5971    
 -0.192200E+07   65.0000       509.765      0.278323E-01 -0.118088E-01   334.895       23.5438    
 -0.192100E+07   65.0000       500.945      0.281207E-01 -0.479828E-02   350.175       23.4848    
 -0.192000E+07   65.0000       491.657      0.284115E-01  0.272989E-02   5.51371       23.4215    
 -0.191900E+07   65.0000       482.702      0.287033E-01  0.102446E-01   20.9107       23.3554    
 -0.191800E+07   65.0000       474.785      0.289949E-01  0.171925E-01   36.3667       23.2881    
 -0.191700E+07   65.0000       468.435      0.292848E-01  0.230393E-01   51.8811       23.2213    
 -0.191600E+07   65.0000       463.979      0.295720E-01  0.273115E-01   67.4523       23.1569    
 -0.191500E+07   65.0000       461.558      0.298553E-01  0.296376E-01   83.0776       23.0965    
 -0.191400E+07   65.0000       461.157      0.301335E-01  0.297826E-01   98.7530       23.0419    
 -0.191300E+07   65.0000       462.652      0.304058E-01  0.276739E-01   114.474       22.9945    
 -0.191200E+07   65.0000       465.848      0.306713E-01  0.234147E-01   130.234       22.9557    
 -0.191100E+07   65.0000       470.513      0.309293E-01  0.172828E-01   146.028       22.9266    
 -0.191000E+07   65.0000       476.397      0.311790E-01  0.971339E-02   161.848       22.9080    
 -0.190900E+07   65.0000       483.233      0.314199E-01  0.126830E-02   177.687       22.9003    
 -0.190800E+07   65.0000       490.721      0.316516E-01 -0.740816E-02   193.536       22.9037    
 -0.190700E+07   65.0000       498.500      0.318737E-01 -0.156412E-01   209.388       22.9180    
 -0.190600E+07   65.0000       506.111      0.320862E-01 -0.227817E-01   225.236       22.9428    
 -0.190500E+07   65.0000       512.982      0.322887E-01 -0.282602E-01   241.073       22.9770    
 -0.190400E+07   65.0000       518.439      0.324815E-01 -0.316351E-01   256.891       23.0197    
 -0.190300E+07   65.0000       521.791      0.326646E-01 -0.326287E-01   272.686       23.0694    
 -0.190200E+07   65.0000       522.462      0.328382E-01 -0.311497E-01   288.453       23.1246    
 -0.190100E+07   65.0000       520.165      0.330027E-01 -0.272999E-01   304.188       23.1836    
 -0.190000E+07   65.0000       515.031      0.331585E-01 -0.213638E-01   319.887       23.2446    
 -0.189900E+07   65.0000       507.633      0.333063E-01 -0.137851E-01   335.551       23.3057    
 -0.189800E+07   65.0000       498.878      0.334465E-01 -0.513027E-02   351.177       23.3652    
 -0.189700E+07   65.0000       489.807      0.335798E-01  0.395639E-02   6.76633       23.4213    
 -0.189600E+07   65.0000       481.396      0.337072E-01  0.128018E-01   22.3209       23.4726    
 -0.189500E+07   65.0000       474.406      0.338294E-01  0.207542E-01   37.8427       23.5176    
 -0.189400E+07   65.0000       469.321      0.339472E-01  0.272305E-01   53.3351       23.5552    
 -0.189300E+07   65.0000       466.361      0.340617E-01  0.317570E-01   68.8018       23.5845    
 -0.189200E+07   65.0000       465.526      0.341738E-01  0.340017E-01   84.2472       23.6047    
 -0.189100E+07   65.0000       466.666      0.342845E-01  0.337967E-01   99.6764       23.6156    
 -0.189000E+07   65.0000       469.538      0.343947E-01  0.311483E-01   115.094       23.6171    
 -0.188900E+07   65.0000       473.860      0.345055E-01  0.262358E-01   130.506       23.6092    
 -0.188800E+07   65.0000       479.349      0.346179E-01  0.193994E-01   145.917       23.5926    
 -0.188700E+07   65.0000       485.732      0.347326E-01  0.111166E-01   161.333       23.5678    
 -0.188600E+07   65.0000       492.751      0.348507E-01  0.197079E-02   176.758       23.5357    
 -0.188500E+07   65.0000       500.136      0.349729E-01 -0.738883E-02   192.197       23.4975    
 -0.188400E+07   65.0000       507.572      0.351001E-01 -0.162907E-01   207.653       23.4544    
 -0.188300E+07   65.0000       514.654      0.352328E-01 -0.240874E-01   223.131       23.4077    
 -0.188200E+07   65.0000       520.853      0.353716E-01 -0.302016E-01   238.631       23.3589    
 -0.188100E+07   65.0000       525.519      0.355171E-01 -0.341681E-01   254.158       23.3095    
 -0.188000E+07   65.0000       527.942      0.356695E-01 -0.356690E-01   269.711       23.2609    
 -0.187900E+07   65.0000       527.494      0.358290E-01 -0.345604E-01   285.292       23.2146    
 -0.187800E+07   65.0000       523.815      0.359959E-01 -0.308867E-01   300.900       23.1718    
 -0.187700E+07   65.0000       516.978      0.361700E-01 -0.248815E-01   316.535       23.1338    
 -0.187600E+07   65.0000       507.565      0.363511E-01 -0.169559E-01   332.196       23.1017    
 -0.187500E+07   65.0000       496.570      0.365391E-01 -0.767135E-02   347.881       23.0762    
 -0.187400E+07   65.0000       485.194      0.367334E-01  0.229848E-02   3.58746       23.0582    
 -0.187300E+07   65.0000       474.599      0.369335E-01  0.122158E-01   19.3143       23.0479    
 -0.187200E+07   65.0000       465.719      0.371388E-01  0.213333E-01   35.0590       23.0456    
 -0.187100E+07   65.0000       459.171      0.373484E-01  0.289508E-01   50.8193       23.0513    
 -0.187000E+07   65.0000       455.253      0.375614E-01  0.344702E-01   66.5927       23.0648    
 -0.186900E+07   65.0000       454.000      0.377768E-01  0.374429E-01   82.3773       23.0855    
 -0.186800E+07   65.0000       455.255      0.379935E-01  0.376078E-01   98.1708       23.1128    
 -0.186700E+07   65.0000       458.746      0.382104E-01  0.349147E-01   113.971       23.1459    
 -0.186600E+07   65.0000       464.147      0.384261E-01  0.295319E-01   129.777       23.1838    
 -0.186500E+07   65.0000       471.120      0.386395E-01  0.218370E-01   145.588       23.2254    
 -0.186400E+07   65.0000       479.343      0.388491E-01  0.123909E-01   161.401       23.2697    
 -0.186300E+07   65.0000       488.508      0.390535E-01  0.189717E-02   177.216       23.3155    
 -0.186200E+07   65.0000       498.295      0.392514E-01 -0.885099E-02   193.032       23.3615    
 -0.186100E+07   65.0000       508.325      0.394412E-01 -0.190309E-01   208.850       23.4068    
 -0.186000E+07   65.0000       518.090      0.396217E-01 -0.278542E-01   224.668       23.4501    
 -0.185900E+07   65.0000       526.903      0.397914E-01 -0.346288E-01   240.489       23.4906    
 -0.185800E+07   65.0000       533.887      0.399488E-01 -0.388141E-01   256.311       23.5274    
 -0.185700E+07   65.0000       538.064      0.400927E-01 -0.400649E-01   272.137       23.5596    
 -0.185600E+07   65.0000       538.565      0.402218E-01 -0.382604E-01   287.967       23.5866    
 -0.185500E+07   65.0000       534.914      0.403347E-01 -0.335167E-01   303.802       23.6078    
 -0.185400E+07   65.0000       527.266      0.404303E-01 -0.261798E-01   319.644       23.6229    
 -0.185300E+07   65.0000       516.475      0.405075E-01 -0.168011E-01   335.495       23.6314    
 -0.185200E+07   65.0000       503.910      0.405651E-01 -0.609627E-02   351.357       23.6333    
 -0.185100E+07   65.0000       491.115      0.406022E-01  0.510963E-02   7.22961       23.6283    
 -0.185000E+07   65.0000       479.466      0.406179E-01  0.159463E-01   23.1159       23.6164    
 -0.184900E+07   65.0000       469.965      0.406115E-01  0.255669E-01   39.0168       23.5978    
 -0.184800E+07   65.0000       463.170      0.405821E-01  0.332159E-01   54.9336       23.5727    
 -0.184700E+07   65.0000       459.253      0.405293E-01  0.382905E-01   70.8673       23.5412    
 -0.184600E+07   65.0000       458.097      0.404524E-01  0.403901E-01   86.8186       23.5039    
 -0.184500E+07   65.0000       459.404      0.403512E-01  0.393503E-01   102.788       23.4612    
 -0.184400E+07   65.0000       462.793      0.402254E-01  0.352580E-01   118.776       23.4137    
 -0.184300E+07   65.0000       467.864      0.400748E-01  0.284450E-01   134.781       23.3622    
 -0.184200E+07   65.0000       474.244      0.398993E-01  0.194622E-01   150.805       23.3075    
 -0.184100E+07   65.0000       481.597      0.396992E-01  0.903460E-02   166.846       23.2507    
 -0.184000E+07   65.0000       489.603      0.394746E-01 -0.199846E-02   182.902       23.1927    
 -0.183900E+07   65.0000       497.916      0.392259E-01 -0.127529E-01   198.972       23.1349    
 -0.183800E+07   65.0000       506.099      0.389535E-01 -0.223734E-01   215.055       23.0785    
 -0.183700E+07   65.0000       513.567      0.386581E-01 -0.301053E-01   231.147       23.0247    
 -0.183600E+07   65.0000       519.570      0.383404E-01 -0.353562E-01   247.245       22.9750    
